onset	duration	trial_type	category	manner	phoneme1	phoneme2	place	tms_intensity	tms_target	trial	voicing
3652.67	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
3769.3535	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	322	no
3769.4035	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
3773.352	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	323	no
3773.402	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
3777.3515	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	324	no
3777.4015	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_tongue	n/a	n/a
3781.334	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	325	yes
3781.384	0	stimulus	n/a	n/a	d	o	n/a	n/a	tongue	n/a	n/a
3785.35	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	326	no
3785.4	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
3789.351	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	327	no
3789.401	0	stimulus	n/a	n/a	u	t	n/a	n/a	control_tongue	n/a	n/a
3793.3665	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	328	no
3793.4165	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
3797.3515	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	329	no
3797.4015	0	stimulus	n/a	n/a	a	p	n/a	n/a	control_tongue	n/a	n/a
3801.366	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	330	no
3801.416	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
3805.3645	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	331	no
3805.4145	0	stimulus	n/a	n/a	p	u	n/a	n/a	control_tongue	n/a	n/a
3809.3645	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	332	no
3809.4145	0	stimulus	n/a	n/a	t	u	n/a	n/a	control_tongue	n/a	n/a
3813.363	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	333	no
3813.413	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
3817.379	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	334	no
3817.429	0	stimulus	n/a	n/a	e	b	n/a	n/a	tongue	n/a	n/a
3821.3785	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	335	yes
3821.4285	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
3825.379	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	336	no
3825.429	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
3829.378	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	337	no
3829.428	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
3833.3585	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	338	no
3833.4085	0	stimulus	n/a	n/a	p	a	n/a	n/a	control_tongue	n/a	n/a
3837.36	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	339	yes
3837.41	0	stimulus	n/a	n/a	d	o	n/a	n/a	tongue	n/a	n/a
3841.3595	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	340	yes
3841.4095	0	stimulus	n/a	n/a	b	u	n/a	n/a	tongue	n/a	n/a
3845.358	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	341	no
3845.408	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
3849.3415	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	342	no
3849.3915	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
3853.389	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	343	no
3853.439	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_tongue	n/a	n/a
3857.374	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	344	no
3857.424	0	stimulus	n/a	n/a	u	d	n/a	n/a	tongue	n/a	n/a
3861.356	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	345	yes
3861.406	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
3865.356	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	346	no
3865.406	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
3869.355	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	347	no
3869.405	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
3873.354	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	348	yes
3873.404	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
3877.339	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	349	no
3877.389	0	stimulus	n/a	n/a	e	t	n/a	n/a	control_tongue	n/a	n/a
3881.336	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	350	yes
3881.386	0	stimulus	n/a	n/a	d	o	n/a	n/a	tongue	n/a	n/a
3885.353	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	351	no
3885.403	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
3889.3695	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	352	yes
3889.4195	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
3893.37	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	353	no
3893.42	0	stimulus	n/a	n/a	t	o	n/a	n/a	control_tongue	n/a	n/a
3897.367	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	354	no
3897.417	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
3901.3675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	355	no
3901.4175	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
3905.366	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	356	yes
3905.416	0	stimulus	n/a	n/a	d	i	n/a	n/a	control_tongue	n/a	n/a
3909.3495	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	357	yes
3909.3995	0	stimulus	n/a	n/a	b	u	n/a	n/a	tongue	n/a	n/a
3913.3835	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	358	no
3913.4335	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
3917.382	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	359	yes
3917.432	0	stimulus	n/a	n/a	b	u	n/a	n/a	tongue	n/a	n/a
3921.3815	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	360	yes
3921.4315	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
3925.365	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	361	no
3925.415	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
3929.363	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	362	no
3929.413	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
3933.348	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	363	no
3933.398	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_tongue	n/a	n/a
3937.395	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	364	yes
3937.445	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
3941.3615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	365	no
3941.4115	0	stimulus	n/a	n/a	o	t	n/a	n/a	control_tongue	n/a	n/a
3945.344	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	366	no
3945.394	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
3949.3595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	367	no
3949.4095	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
3953.378	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	368	no
3953.428	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_tongue	n/a	n/a
3957.3755	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	369	yes
3957.4255	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
3961.358	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	370	no
3961.408	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
3965.342	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	371	no
3965.392	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_tongue	n/a	n/a
3969.357	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	372	no
3969.407	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
3973.339	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	373	no
3973.389	0	stimulus	n/a	n/a	p	a	n/a	n/a	control_tongue	n/a	n/a
3977.374	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	374	no
3977.424	0	stimulus	n/a	n/a	t	u	n/a	n/a	control_tongue	n/a	n/a
3985.338	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	375	no
3985.388	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
3989.354	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	376	no
3989.404	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
3993.354	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	377	no
3993.404	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
3997.3695	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	378	yes
3997.4195	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
4001.3525	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	379	no
4001.4025	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
4005.3685	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	380	no
4005.4185	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
4025.4155	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	381	no
4025.4655	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
4029.3485	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	382	no
4029.3985	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
4033.3815	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	383	no
4033.4315	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
4037.364	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	384	no
4037.414	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
4041.3465	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	385	no
4041.3965	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
4045.362	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	386	no
4045.412	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
4049.3765	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	387	yes
4049.4265	0	stimulus	n/a	n/a	d	a	n/a	n/a	control_tongue	n/a	n/a
4053.3785	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	388	yes
4053.4285	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
4057.362	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	389	no
4057.412	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
4061.3615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	390	no
4061.4115	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_tongue	n/a	n/a
4065.36	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	391	no
4065.41	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_tongue	n/a	n/a
4069.359	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	392	no
4069.409	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
4073.359	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	393	no
4073.409	0	stimulus	n/a	n/a	t	o	n/a	n/a	control_tongue	n/a	n/a
4077.358	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	394	no
4077.408	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
4081.3575	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	395	no
4081.4075	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
4085.374	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	396	no
4085.424	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
4089.375	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	397	no
4089.425	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
4093.3545	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	398	no
4093.4045	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_tongue	n/a	n/a
4097.3715	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	399	no
4097.4215	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
4101.371	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	400	no
4101.421	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
4105.3545	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	401	yes
4105.4045	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
4109.354	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	402	no
4109.404	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
4113.3525	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	403	no
4113.4025	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
4117.3535	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	404	no
4117.4035	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
4121.3675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	405	no
4121.4175	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
4125.3525	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	406	no
4125.4025	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_tongue	n/a	n/a
4129.3845	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	407	no
4129.4345	0	stimulus	n/a	n/a	e	p	n/a	n/a	control_tongue	n/a	n/a
4133.368	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	408	yes
4133.418	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_tongue	n/a	n/a
4137.3825	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	409	no
4137.4325	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
4141.3825	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	410	no
4141.4325	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
4145.367	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	411	no
4145.417	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_tongue	n/a	n/a
4149.3645	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	412	no
4149.4145	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
4157.3645	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	413	yes
4157.4145	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_tongue	n/a	n/a
4161.346	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	414	yes
4161.396	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
4165.345	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	415	no
4165.395	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
4169.3445	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	416	yes
4169.3945	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
4173.3435	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	417	no
4173.3935	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
4177.343	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	418	no
4177.393	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
4181.342	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	419	yes
4181.392	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_tongue	n/a	n/a
4185.3425	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	420	no
4185.3925	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
4189.3575	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	421	no
4189.4075	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
4193.3415	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	422	yes
4193.3915	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
4197.325	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	423	no
4197.375	0	stimulus	n/a	n/a	a	p	n/a	n/a	control_tongue	n/a	n/a
4201.373	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	424	no
4201.423	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
4205.3565	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	425	no
4205.4065	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
4209.3555	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	426	no
4209.4055	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
4213.3545	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	427	no
4213.4045	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
4217.3885	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	428	no
4217.4385	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
4221.354	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	429	no
4221.404	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
4225.3695	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	430	no
4225.4195	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
4229.3865	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	431	no
4229.4365	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
4233.371	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	432	yes
4233.421	0	stimulus	n/a	n/a	d	i	n/a	n/a	control_tongue	n/a	n/a
4237.3695	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	433	no
4237.4195	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
4241.3845	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	434	no
4241.4345	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
4245.367	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	435	no
4245.417	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
4249.368	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	436	no
4249.418	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
4253.3485	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	437	no
4253.3985	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
4257.3485	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	438	no
4257.3985	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
4261.348	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	439	no
4261.398	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
